timestamp,classname,confidence
2025-10-22 17:12:15,bottle,0.7278656959533691
2025-10-22 17:12:17,carton,0.5445106029510498
2025-10-22 17:12:18,bottle,0.6737807393074036
2025-10-22 17:12:24,carton,0.9018266797065735
2025-10-22 17:12:28,aluminum_can,0.8421637415885925
2025-10-22 17:12:39,bottle,0.615385890007019
2025-10-22 17:13:07,carton,0.5308675169944763
2025-10-22 17:13:31,carton,0.5297443866729736
